gene,sex_effect,treatment_effect,interaction,interaction_p,treatment_p,interaction_padj,treatment_padj
CG31886,-0.05046463012695286,-0.015579223632813166,0.7770876884460447,0.002354838665459328,0.7966806254500444,0.7500783219124875,0.906388907535038
DnaJ-1,0.04516744613647525,0.04381871223449574,0.3617005348205562,0.0025833856779766623,0.1798832505311509,0.7500783219124875,0.542727134888274
RAF2,0.024779677391052392,0.3329395055770874,0.6306450366973875,0.002615503673097978,0.0021345260105333197,0.7500783219124875,0.379027414319476
Pgant6,-0.03206211328506439,0.09361499547958307,0.26105082035064675,0.0027192865512541027,0.0090442026131444,0.7500783219124875,0.4340707659221785
Ced-12,-0.23569709062576288,0.24510687589645386,0.6715124845504759,0.003003375717915195,0.009335331346091543,0.7500783219124875,0.4340707659221785
CG3919,-0.11798354983329767,-0.0027256309986115612,0.42051559686660755,0.0030632330612648286,0.9378778033013446,0.7500783219124875,0.9744844889012313
lov,0.02154076099395793,-0.0028012990951542527,0.5773508548736568,0.003066163081524394,0.9534796721489359,0.7500783219124875,0.9816860391348253
CG8841,-0.03577345609664907,0.3588215708732605,0.8201633691787718,0.003099501494903978,0.005053622729247195,0.7500783219124875,0.4340707659221785
CG12402,-0.006528615951537642,0.14278936386108354,0.47506856918334917,0.0032594828765532707,0.019395455327219684,0.7500783219124875,0.4536371290401587
CG32816,0.22295349836349498,0.11643964052200306,-0.5364483594894409,0.003294145835251245,0.05278550289373613,0.7500783219124875,0.49656454088223223
CoRest,0.07582902908325255,-0.040845155715943715,0.4739160537719722,0.003325738257394293,0.34142785825028743,0.7500783219124875,0.6456827498446269
CG13502,-0.2820351272821426,0.1977226585149765,-0.5743816792964935,0.0035316350869370543,0.013276785608161033,0.7500783219124875,0.4536371290401587
hzg,-0.6140459775924684,0.5636345148086548,0.7443649768829346,0.003580203286836443,0.0007471284131731126,0.7500783219124875,0.3695139841361968
rhea,-0.11128008365631098,0.18203556537628174,0.45749402046203613,0.0036136813103695635,0.00822550064727976,0.7500783219124875,0.4340707659221785
Surf6,0.008513927459717109,-0.0045332908630375535,-0.46408367156982466,0.003675341632112601,0.9110241377916767,0.7500783219124875,0.9637390321770106
CG42788,-0.15416860580444322,0.24195146560668945,0.7367973327636714,0.003687107541867537,0.016177839995303474,0.7500783219124875,0.4536371290401587
lncRNA:CR45522,-0.14504238963127136,-0.19161115586757665,0.4858175516128539,0.003913062307178476,0.009152539048976557,0.7500783219124875,0.4340707659221785
ksr,0.048564553260803375,0.09024131298065186,0.3771107196807859,0.003964212788126932,0.046148568360409946,0.7500783219124875,0.4922627939518444
Pdk,0.17514252662658758,-0.03966140747070446,-0.44941854476928755,0.004188758500464899,0.35820101489624945,0.7500783219124875,0.6561432625692117
CG34310,-0.6594411134719849,0.3087025284767151,0.7739616632461546,0.004431716427057982,0.009909885385785244,0.7500783219124875,0.4348477362435225
CG13532,-0.15700709819793657,0.3441647291183467,0.5607421398162837,0.004564664189320188,0.0021391205315387614,0.7500783219124875,0.379027414319476
TTLL5,0.005661606788635663,0.08631265163421586,0.27954316139221147,0.004664532946054303,0.02437362187988591,0.7500783219124875,0.4653567407263072
CG2765,-0.25609076023101757,0.28293430805206166,1.1682360172271724,0.004759296469217298,0.05145397491773721,0.7500783219124875,0.49656454088223223
Nup93-2,0.24612373113632235,-0.14264518022537298,-0.4477411508560183,0.00482117646675778,0.022704224363676997,0.7500783219124875,0.4653567407263072
lncRNA:CR45916,0.07525368034839633,-0.06801384687423709,0.4242343306541442,0.004841275380237726,0.1444012230667577,0.7500783219124875,0.5250795177130115
RhoGEF3,-0.02546870708465547,0.05022323131561279,0.46615719795227006,0.004912709617790868,0.2921962733684234,0.7500783219124875,0.6066199967948919
S1P,0.02644443511962909,0.07442367076873779,0.24314761161804177,0.005101382269308768,0.027084616002271442,0.7500783219124875,0.4653567407263072
ChT,-0.25830936431884755,0.3004474639892578,0.6944513320922843,0.005104847593171344,0.008549313916246387,0.7500783219124875,0.4340707659221785
FucTA,-0.46908485889434776,0.4389806985855089,0.8293063640594478,0.005134809189850539,0.004173770283825106,0.7500783219124875,0.4296833807135809
Cul4,0.004998803138733153,0.2253032922744751,0.6315419673919673,0.005179635545442817,0.016746291857401136,0.7500783219124875,0.4536371290401587
CG15628,0.1615765094757087,-0.1440584659576425,-0.17128419876098722,0.005229499176514208,0.0007439538548612526,0.7500783219124875,0.3695139841361968
CG2186,-0.12069463729858396,0.16935515403747559,0.5872735977172852,0.005235192272928798,0.03329163373585271,0.7500783219124875,0.47213591591383497
CG18171,0.2466352283954622,-0.24041149020195018,0.5291408896446225,0.005380761990307144,0.007574871223077282,0.7500783219124875,0.4340707659221785
CG32532,-0.35878705978393544,-0.05252945423126221,0.6543271541595452,0.005539710917126879,0.43165022657283103,0.7500783219124875,0.6979116288067225
ida,0.1020962595939637,-0.0697939395904541,-0.6856132745742797,0.005677952580139404,0.33301264126607905,0.7500783219124875,0.6386366918321112
CG7879,-0.3397614955902095,0.058431863784789595,0.3386149406433101,0.005775687137732305,0.1370131890282997,0.7500783219124875,0.5231632255748121
Trim9,0.018366456031799917,0.061908841133116344,0.3248775005340572,0.0057865731045663275,0.1098572778484395,0.7500783219124875,0.5188259111825206
CG32655,-0.2146035730838776,-0.1335088461637497,0.5243437886238096,0.005868540514598911,0.05262432198128261,0.7500783219124875,0.49656454088223223
mAChR-B,-0.09071409702300968,0.13538348674774037,0.45200848579406694,0.006126562884427314,0.03388537894293917,0.7500783219124875,0.47213591591383497
wgn,-0.05976891517639149,0.27988338470458984,-0.639477014541626,0.006224904967819623,0.0099522532535753,0.7500783219124875,0.4348477362435225
defl,-0.08297955989837641,0.2512468099594114,0.9391099214553832,0.006315070544866085,0.0484689304458199,0.7500783219124875,0.49656454088223223
CG3860,0.2738000154495242,-0.21485412120819136,-0.25346684455871626,0.006387303531755508,0.0008942098026638989,0.7500783219124875,0.3747979630823796
CG2938,0.41055268049240135,-0.1574303507804875,0.3004254102706907,0.006460108453742311,0.00545919568734391,0.7500783219124875,0.4340707659221785
VGlut1,-0.07728648185729886,0.09840941429138095,0.43584585189819247,0.006471772839289372,0.07828319559130496,0.7500783219124875,0.5044904445197332
CG31729,-0.11767137050628623,0.26360881328582675,0.7075936794281001,0.006471846565958558,0.01781318840859303,0.7500783219124875,0.4536371290401587
Pu,0.31752765178680464,0.24378597736358598,0.8839242458343501,0.0066118378002387275,0.046086715179373315,0.7500783219124875,0.4922627939518444
CG4565,0.12766331434249906,-0.22915858030319236,-0.4070466756820681,0.006678495447403889,0.004354291993730824,0.7500783219124875,0.4296833807135809
GstD11,-0.10406273603439326,-0.00014990568161010742,0.7729049921035762,0.006800116836802723,0.9985051852629038,0.7500783219124875,0.9990367574441553
bs,0.25317412614822415,-0.13420778512954756,0.4435430765151971,0.007073230470171287,0.037106629854123566,0.7500783219124875,0.47473694388317683
CarT,0.6962641626596453,0.36913509666919675,1.0382046401500702,0.007194524342537081,0.022835155751845193,0.7500783219124875,0.4653567407263072
CCHa1-R,-0.036160409450530874,0.18624228239059426,0.6373196840286253,0.007285705100312303,0.042168672556991124,0.7500783219124875,0.4860080276957716
msd1,-0.04079753905534743,0.07326682657003397,0.6676446646451948,0.0075775670142812935,0.3354896082405615,0.7500783219124875,0.6397313004538466
dock,-0.09813272953033447,0.2652245759963989,0.5202181339263916,0.007679612852316405,0.0071680554018860145,0.7500783219124875,0.4340707659221785
Ddx1,0.2234551906585695,0.050846576690673606,0.6057076454162595,0.007718035095179947,0.4520056492712929,0.7500783219124875,0.7096904070513516
CG11970,-0.035852074623107834,0.28244173526763916,0.5797798633575437,0.007718829683694256,0.008459406698050337,0.7500783219124875,0.4340707659221785
CG13022,0.31304770149290573,0.3529964294284581,0.713573295623064,0.007749999773948087,0.008047343035594425,0.7500783219124875,0.4340707659221785
Sara,-0.464624166488647,0.5385334491729723,0.9673361778259273,0.007896351671594606,0.005382302804868128,0.7500783219124875,0.4340707659221785
CG13970,-0.05255132541060445,-0.07668135687708855,-0.5398215875029564,0.00815424228460953,0.23780744615257138,0.7500783219124875,0.570870492435593
Amun,0.0013114213943483596,0.1765228509902954,0.4484031200408931,0.00829252626754131,0.018702261508078643,0.7500783219124875,0.4536371290401587
CTCF,-0.004935860633849813,0.09790122509002641,0.451557874679565,0.008313595569742486,0.10308257050797354,0.7500783219124875,0.515602938009714
TfIIFalpha,0.30832326412200994,-0.2602697610855116,-0.513947725296021,0.008345282708521286,0.00797944247176763,0.7500783219124875,0.4340707659221785
Wnt5,-0.28062474727630576,0.2660688161849971,0.6465709209442134,0.008577356539436193,0.016681142415396834,0.7500783219124875,0.4536371290401587
AGO2,-0.5077031850814819,0.4689992666244507,0.518993616104126,0.008611189870162659,0.0009670918593919322,0.7500783219124875,0.3747979630823796
CG10184,0.7165710330009464,0.285145580768585,-0.8531838655471801,0.008695161977111236,0.03279160404536019,0.7500783219124875,0.47213591591383497
mib2,-0.06922900676727245,0.17696344852447377,0.517264604568481,0.008697554224304902,0.030530640803530778,0.7500783219124875,0.4669075650446266
CG4393,-0.2951618432998652,0.22507512569427357,0.44052338600158647,0.00878509855449137,0.008143348744617075,0.7500783219124875,0.4340707659221785
lncRNA:CR45809,0.25052594393491756,-0.10701917856931698,0.3890901058912276,0.008987881108203654,0.05932266948727148,0.7500783219124875,0.49656454088223223
wrd,-0.04658603668212864,0.09004664421081543,0.5014524459838863,0.009012110494981091,0.16364497950318782,0.7500783219124875,0.533329857489812
Tm2,-0.09124124050140375,0.22437912225723255,0.7260599136352537,0.009192979540402034,0.04344461211404332,0.7500783219124875,0.4890257522398974
lok,-0.0218856111168861,-0.0381299033761025,-0.3666616231203079,0.009203655344886355,0.3822656091558732,0.7500783219124875,0.669747449687286
Dp1,0.04198288917541529,0.04519057273864702,0.32150220870971635,0.009212899952832221,0.25573698119303223,0.7500783219124875,0.577405192760914
CG18273,0.11853611469268818,0.19985985755920366,0.6192970275878904,0.009264322174051234,0.03848860877494333,0.7500783219124875,0.4761309304013361
Swip-1,-0.15637731552124018,0.1863710880279541,0.9476051330566406,0.009583912316799406,0.14068281491543785,0.7500783219124875,0.5231921171605745
mt:srRNA,-1.0045070052146912,1.8017460703849792,2.7152756452560425,0.009587050669756103,0.0034729632481575066,0.7500783219124875,0.4021116302373975
Wdr81,-0.15794545412063582,0.36310440301895097,1.1482609510421748,0.00959285993346777,0.04209939749656553,0.7500783219124875,0.4860080276957716
lncRNA:CR46126,0.022079277783632292,-0.012658957391977338,0.5276134535670279,0.009664225554633598,0.8343766350288412,0.7500783219124875,0.9263371874056278
CG8757,0.10021215677261362,-0.0866677761077882,0.6702526807785031,0.009705960142511063,0.2960185625968179,0.7500783219124875,0.609966068985971
CG14445,0.012051954865455652,-0.0018229633569717962,0.34580060839653004,0.009794404284508661,0.963392317419071,0.7500783219124875,0.9847707610994246
eRF3,0.027608871459961395,0.10090565681457475,0.5556802749633785,0.009973712369685016,0.16956714463854172,0.7500783219124875,0.5359485361893447
Bsg,-0.3796269893646232,0.2936694622039786,0.33759164810180575,0.010033820315092363,0.0013224092837481874,0.7500783219124875,0.379027414319476
CG8944,0.03463691473007222,0.10135871171951272,0.3931564092636106,0.010134268087124589,0.07725563550021176,0.7500783219124875,0.5041466713857569
Cdk9,0.23279273509979276,-0.21158421039581343,-0.42662429809570335,0.01019726638328993,0.010488156480300083,0.7500783219124875,0.4419605670196407
Sgsh,-0.03884827997535464,0.24561360385268916,0.5338778477162123,0.010212895969226086,0.013579644494691595,0.7500783219124875,0.4536371290401587
Eaf,-0.13498365879058788,0.2874406576156603,0.8273065090179439,0.01024161245476255,0.033620885316076175,0.7500783219124875,0.47213591591383497
Uhg2,-0.23956757783889743,0.20393377542495683,0.980139851570129,0.010392374063457242,0.1310332277934935,0.7500783219124875,0.5231632255748121
RpL35,0.40902090072631925,0.08178949356079013,0.3534488677978507,0.010444124523989812,0.10315983007795151,0.7500783219124875,0.515602938009714
x16,0.06074297428131112,-0.005788207054138184,0.24323010444641113,0.010447816535339601,0.8392834177707078,0.7500783219124875,0.9282458617032526
CG12121,0.05761933326721245,0.022344350814818004,0.34023761749267534,0.010799437938717033,0.5860431308499586,0.7500783219124875,0.7896416824427472
mthl10,-0.36693628132343287,0.08781246840953805,-0.8988768160343169,0.010989868314027946,0.4308167320250941,0.7500783219124875,0.6973961810232229
Abca3,-0.24943524599075287,0.2802696824073787,0.8150545358657832,0.011053067819082196,0.037078914780790034,0.7500783219124875,0.47473694388317683
Cep164,0.06514596939086947,-0.03544950485229492,0.3781228065490718,0.011187765648143019,0.450354669778878,0.7500783219124875,0.7086374467367911
ubl,-1.2229999303817747,0.8591798543930049,0.957905530929565,0.011243661994119783,0.0013344209428220873,0.7500783219124875,0.379027414319476
CG4751,0.04526591300964386,0.08735704421997026,0.2007522583007808,0.011405538312687894,0.018193108378371275,0.7500783219124875,0.4536371290401587
MED25,0.1565359830856325,0.17750263214111306,0.39789986610412575,0.011490322611455292,0.016880635329797982,0.7500783219124875,0.4536371290401587
Rcd7,-0.08411730825901029,0.04019202291965479,0.49763712286949136,0.011496627850704363,0.514551437901384,0.7500783219124875,0.7512802768737268
mgl,-0.4695925712585448,0.020771026611328125,0.3087382316589351,0.011764981272156224,0.5863289989430177,0.7500783219124875,0.7896869113699673
Hmx,-0.04362720251083357,0.1902791857719417,0.5071030855178831,0.011810594024696036,0.030152678051005362,0.7500783219124875,0.466894648521594
dnt,0.11219745874404921,-0.06400185823440574,0.5758575201034544,0.01183210949373674,0.384931296744117,0.7500783219124875,0.6705869648872614
Rbf,0.0582565069198612,0.14710652828216508,0.6801960468292232,0.011956077740222113,0.13163477233937462,0.7500783219124875,0.5231632255748121
mthl14,0.08493550121784217,0.04985634982585896,0.6223433613777158,0.012053914216374218,0.5232283426129615,0.7500783219124875,0.756078230898662
CG5800,0.5300303995609286,-0.2645857632160189,-0.21767944097518954,0.012169842462591937,0.00045304215335948724,0.7500783219124875,0.35476975959325846
rho-4,0.16468489170074488,0.03795182704925493,0.4235801696777337,0.012196106032135418,0.4796149234863024,0.7500783219124875,0.7268088108370883
Lgr1,-0.27571070194244374,-0.054669499397278054,0.4203240871429441,0.0124062084296395,0.3235808904860788,0.7500783219124875,0.6321728237328486
CG17760,-0.29160177707672097,0.38682699203491144,0.684340715408325,0.012521252203511827,0.008188142333414368,0.7500783219124875,0.4340707659221785
CG12885,-0.21801377367228272,0.17910854052752256,0.21451385878026485,0.01260914494415482,0.0019859199080077164,0.7500783219124875,0.379027414319476
rdhB,0.942251563072205,0.850845098495483,1.480901002883911,0.012653752049468944,0.007815899080980154,0.7500783219124875,0.4340707659221785
Impbeta11,-0.05131137371063227,0.26352202892303467,0.7720484733581541,0.012716900265158277,0.04278918024984408,0.7500783219124875,0.48799241778859376
Usp10,-0.15600216388702334,0.20541942119598255,0.5497934818267818,0.012843426438510582,0.03294525751831927,0.7500783219124875,0.47213591591383497
Nup93-1,0.3679050803184512,0.2186350226402276,0.5034738779067991,0.012845378254894294,0.02052103011604023,0.7500783219124875,0.4558773522468795
CG45049,-0.011559963226317777,-0.08795547485351651,-0.3525876998901376,0.012890737055802648,0.09984247852643023,0.7500783219124875,0.51263340102399
Sur,-0.23334328085184097,0.07494070380926121,-0.365023985505104,0.013087188686366566,0.1554039089816041,0.7500783219124875,0.5331721313443015
Axud1,-0.10127079486846918,-0.05757629871368408,0.32806849479675293,0.013136864560735111,0.20985968947345318,0.7500783219124875,0.5555345498037323
Reck,-0.12967532873153667,-0.06937104463577293,0.6233156919479368,0.01317445540884605,0.39787391012628703,0.7500783219124875,0.679784433121245
Axs,0.8026484549045566,0.10057321190834023,-0.6366639733314512,0.013446673424595663,0.25303983667277163,0.7500783219124875,0.5762928838754793
CG4607,-0.17308533191680897,0.4323310852050777,-0.5427603721618652,0.013596208375120588,0.0025742493143951876,0.7500783219124875,0.396560996842157
Madm,-0.048664450645446305,0.049220919609068936,0.46992421150207475,0.013668070308706483,0.42837896691028526,0.7500783219124875,0.6960880428939912
CG43117,0.16295884549617776,-0.37215317785739915,-0.3609956204891206,0.013696704214431176,0.0009784332362820268,0.7500783219124875,0.3747979630823796
gcm,0.17155771702528005,-0.021004609763622395,0.6102343052625656,0.013701978750187962,0.7868735149278759,0.7500783219124875,0.9018388112811528
CG14820,0.34213799238204967,-0.08460858464241036,-0.2959005832672119,0.013921022449892724,0.07514446966887472,0.7500783219124875,0.5036113988241875
Scp1,-0.01196259632706638,-0.4032648764550686,1.035935096442699,0.013927883289047573,0.031266656430165934,0.7500783219124875,0.4690501786353032
dan,-0.13529223203659047,0.1923239827156067,0.6701246500015257,0.013975610194966124,0.0746491735316064,0.7500783219124875,0.5036001162544491
nrv1,0.7452315688133244,0.36017447710037165,1.2125264406204221,0.014126372858339587,0.06877030766006374,0.7500783219124875,0.5036001162544491
Kdm4B,0.2968720197677615,-0.27191412448883057,-0.3541996479034428,0.014139330257098837,0.0030824094613683857,0.7500783219124875,0.4021116302373975
CG3918,0.237197875976563,-0.22207450866699263,-0.4310235977172856,0.014298535303260258,0.012919569627078121,0.7500783219124875,0.4536371290401587
Ype,0.43990862369537376,-0.24811255931854248,-0.41190457344055176,0.014385115942432216,0.007561808523049491,0.7500783219124875,0.4340707659221785
Cul1,-0.1822201013565063,0.1842118501663208,0.40716052055358887,0.014392380538330377,0.020035639382534443,0.7500783219124875,0.4546349322126143
Elp3,-0.27806890010833735,0.2888327836990354,0.763390779495239,0.014422446940095295,0.0351916844277153,0.7500783219124875,0.47473694388317683
Tehao,-0.233926773071289,0.19345867633819558,1.3732159137725826,0.01459419232730969,0.3101035282444415,0.7500783219124875,0.6213896893221393
CG2278,0.1456633806228642,-0.01861965656280562,0.2098619937896724,0.014608929528757177,0.5052222393608804,0.7500783219124875,0.7455560301112774
pst,-0.2134358882904051,0.22745048999786355,-0.9657630920410154,0.014691468998158567,0.12473253270936992,0.7500783219124875,0.5191720630915562
CG30158,0.20654737949371368,-0.13538944721221968,0.4463546276092525,0.014749349463159854,0.06730809694781963,0.7500783219124875,0.5012336136288511
TwdlE,0.007427424192428651,0.06201329827308638,0.31964981555938715,0.014768128585352683,0.1862585046763265,0.7500783219124875,0.5437313353350233
CG1137,-0.13740181922912584,-0.18697500228881858,0.5569026470184324,0.015034193740519898,0.051738308620364305,0.7500783219124875,0.49656454088223223
CG31473,0.15687178075313576,-0.2442878931760789,-0.5420481264591217,0.015160145181054822,0.021334134030549966,0.7500783219124875,0.4565390051221851
lncRNA:CR45418,-0.8595998883247375,0.5723363757133484,0.9267538785934446,0.015366692020555489,0.00742234224096348,0.7500783219124875,0.4340707659221785
daw,-0.38204935193061823,0.5195765197277065,-1.2353071570396423,0.015438791849769437,0.027043834223502095,0.7500783219124875,0.4653567407263072
pod1,0.02900969982147278,0.16440188884734974,0.4734385013580318,0.015481399389789003,0.04819798724480258,0.7500783219124875,0.49656454088223223
DNAlig3,0.19466131925582897,-0.22123414278030396,-0.15491259098053,0.015635726505413346,0.00032287795784967523,0.7500783219124875,0.3034084169913398
Rbp,-0.17160916328430112,0.21547961235046298,0.5091290473937979,0.01579528076109295,0.0270959563454847,0.7500783219124875,0.4653567407263072
lz,-0.03274422883987423,0.21125164628028864,0.6046936511993407,0.01582756319192967,0.0482795497226843,0.7500783219124875,0.49656454088223223
Nct,-0.35514253377914423,0.26562410593032837,0.830504775047302,0.015961181564782826,0.06219016677554231,0.7500783219124875,0.4988188148835052
CG8051,0.30089114606380474,0.12405751645565022,-0.5291830599308013,0.01601330145620713,0.13334956506689394,0.7500783219124875,0.5231632255748121
CG10494,0.10283756256103545,-0.44273233413696356,0.7131161689758294,0.016149623917648726,0.007679133326796461,0.7500783219124875,0.4340707659221785
NPFR,-0.23574584722518904,0.05469459295272805,0.7805863618850704,0.016296264826155916,0.6060869757243561,0.7500783219124875,0.7983667635657972
Polr3B,0.01637250185012844,-0.02410703897476263,0.3125678300857542,0.016413892118425137,0.5725504369218962,0.7500783219124875,0.7831523225262095
CG11134,0.36257833242416404,-0.11267846822738647,-0.5515564680099487,0.016584686657222642,0.18039402638881605,0.7500783219124875,0.542727134888274
CG13616,0.018694438040256556,-0.35695374757051485,0.9584651142358777,0.016758550778171042,0.04216680678342574,0.7500783219124875,0.4860080276957716
NimC1,-0.30638089776039124,-0.1982446014881134,1.1579979658126827,0.016804281467036306,0.24753622213595888,0.7500783219124875,0.5747709116411183
Adck5,0.16961348056793246,-0.15758895874023504,-0.2526667118072512,0.01690830574375381,0.007933408076476571,0.7500783219124875,0.4340707659221785
Ubqn,-0.23490512371063194,0.2169705629348746,0.5912535190582271,0.017053878000329065,0.04470323335796265,0.7500783219124875,0.4922627939518444
lncRNA:CR32111,-0.02537056803703297,0.3321649134159088,0.8165537714958189,0.017076245179791005,0.03293614814276085,0.7500783219124875,0.47213591591383497
Rassf,0.07887732982635526,-0.013874650001526323,0.44881987571716264,0.017081290376368276,0.8199039638667115,0.7500783219124875,0.9194078220113948
CG11560,-0.013375878334045174,0.07463181018829301,0.8528661727905269,0.01714513398517485,0.5296738710744434,0.7500783219124875,0.7594362780724054
CG31102,-0.30037282407283783,0.3111399561166762,-0.5343969166278838,0.01716192070419803,0.010248809203275394,0.7500783219124875,0.44068879819718093
Sdr,-0.1625751852989195,0.49137693643569924,-0.6644734144210817,0.01718616774607786,0.004383805891505203,0.7500783219124875,0.4296833807135809
Tmlh,0.10396825522184376,-0.009572587907314328,0.1665208786725997,0.01725819634006068,0.6756189282356345,0.7500783219124875,0.8402144330163395
Sec16,0.058248639106750516,-0.010945677757263184,0.3565037250518799,0.017280677492377064,0.8217145694347855,0.7500783219124875,0.9204779028570196
bocks,-0.3653430342674253,0.49243456125259355,1.044315695762634,0.01733532832564528,0.020996795811365425,0.7500783219124875,0.4565390051221851
Vps16B,0.014196336269378725,0.10975676774978638,0.6667469739913938,0.017404123588634485,0.2675023154641763,0.7500783219124875,0.5878327514434093
Tsen34,-0.29644390940666193,-0.08412274718284618,0.8375613093376156,0.017498073498663405,0.4768630061214748,0.7500783219124875,0.7252114692544909
beta'COP,0.0495053529739383,0.14746224880218461,0.5940191745758052,0.017854063262869924,0.1264012387220963,0.7500783219124875,0.5191720630915562
Acp53Ea,-0.06829791143536568,-0.04017430171370509,0.32158174365758885,0.017900563478304835,0.387656858948427,0.7500783219124875,0.6720566281577037
Herc4,0.22738897800445584,-0.05444681644439742,0.2767879962921138,0.017907085612730866,0.20200475315983268,0.7500783219124875,0.5507383116976267
PDZ-GEF,-0.19805204868316645,0.1919327974319458,0.46198105812072754,0.017942354767591946,0.03232928449861166,0.7500783219124875,0.47213591591383497
pico,0.07724857330322306,-0.24122405052185059,-0.2074675559997563,0.017984489933084397,0.0008435722743203029,0.7500783219124875,0.3747979630823796
Gr28b,-0.18750390410423268,-0.16595992445945762,-1.4789711833000183,0.017987925919384862,0.4340705578923999,0.7500783219124875,0.6991741844058558
lig,-0.1383190155029297,0.45672130584716797,0.7792215347290039,0.018307201366459636,0.010716949719859608,0.7500783219124875,0.4429690239334105
CG14778,0.5588252097368243,-0.3279877454042436,-0.3953257501125337,0.018386922300388298,0.0030975495085039557,0.7500783219124875,0.4021116302373975
CG40472,-1.960484802722931,0.5853490233421326,1.8037956953048702,0.018461413997460152,0.06732885991428499,0.7500783219124875,0.5012336136288511
rdgC,-0.008891463279723587,0.09278810024261341,0.623672246932983,0.01849888552471564,0.31722169344642875,0.7500783219124875,0.6275646849086507
detr,-0.1460782289505005,0.15394556522369385,0.5126521587371826,0.018542657599503846,0.08265765592657832,0.7500783219124875,0.508227852732338
Hs3st-A,0.01767492294311604,-0.06908702850341886,0.10116004943847567,0.018725097788954138,0.0064176253304246795,0.7500783219124875,0.4340707659221785
Cog4,0.17271870374679593,-0.18237560987472579,0.14776551723480158,0.018927400612306352,0.0007118159455196033,0.7500783219124875,0.3695139841361968
Ctr1B,0.1293523758649827,-0.11626015603542345,0.36861321330070473,0.018932981902843274,0.07406532962461511,0.7500783219124875,0.5036001162544491
POSH,0.05968296527862582,0.04209184646606379,-0.20240974426269553,0.01899911468623208,0.18856678203337662,0.7500783219124875,0.5450291582611029
Oseg4,-0.5133884102106094,0.16640202701091755,0.2598062455654143,0.019115125231391077,0.008238743923354866,0.7500783219124875,0.4340707659221785
TRAM,-0.18337750434875466,0.23815226554870605,0.7614543437957759,0.01933872236103309,0.07698063999022049,0.7500783219124875,0.5037469217091617
Snx27,-0.3471866846084594,0.24938666820526123,0.5588829517364493,0.01936370678400693,0.02785510401060823,0.7500783219124875,0.4653567407263072
CG10479,0.011209070682525774,0.4212413430213928,-0.6579180955886836,0.019515670416416882,0.008434796463438487,0.7500783219124875,0.4340707659221785
CG14712,0.10362440347671543,0.2730372548103326,0.6156169176101682,0.01953367593297127,0.028626293043019408,0.7500783219124875,0.4653567407263072
msl-2,0.5877646207809452,0.09302711486816362,0.4875483512878416,0.019743106321761825,0.2244600194032819,0.7500783219124875,0.5644328187369148
CG43078,0.27651512622833274,-0.18970191478729248,-0.4044783115386963,0.019981033191528202,0.024545352208129357,0.7500783219124875,0.4653567407263072
Nopp140,0.1031242012977601,0.17225295305252075,0.6705688238143919,0.02000629203482427,0.12656816967084636,0.7500783219124875,0.5191720630915562
CG8701,0.2086254358291627,0.06962937116622908,0.4470722079277038,0.020213852289061987,0.3093631520006024,0.7500783219124875,0.6212999656657743
lncRNA:cherub,0.6184982061386112,0.12278354167938166,0.393219470977783,0.02035073373759019,0.08047227852566505,0.7500783219124875,0.5061566273799696
HPS4,-0.19104623794555625,0.2141962051391597,0.82546854019165,0.020360233581397737,0.1252529239898589,0.7500783219124875,0.5191720630915562
dati,-0.17924511432647663,0.029652237892150435,0.40777039527892933,0.020445574051536387,0.6170660927295062,0.7500783219124875,0.8052451150366852
Pal2,0.15668082237243702,-0.1189897060394296,-0.4875693321228036,0.020465121889280846,0.14354854718149562,0.7500783219124875,0.5250795177130115
mam,-0.05167496204376194,0.03471958637237549,0.5724956989288326,0.020495998183075834,0.675317482361437,0.7500783219124875,0.8401094683924053
Pde4,-0.44885563850402754,0.1251213550567618,0.3558154106140128,0.020512754029658232,0.05912436380223202,0.7500783219124875,0.49656454088223223
CG42342,0.11911773681640689,-0.21176767349243253,-0.25272560119628995,0.020552868734511724,0.003387288566536143,0.7500783219124875,0.4021116302373975
Cht11,0.22939431667327906,0.5876036882400506,1.2341535091400144,0.02060461927677412,0.024112736000314182,0.7500783219124875,0.4653567407263072
SP1029,0.16064596176147505,-0.012683391571045366,-0.6955299377441411,0.02068883731573424,0.89895632310528,0.7500783219124875,0.9579892174770995
CG32204,-0.1632114648818968,0.16298115253448486,0.45415949821472124,0.020718904426330537,0.05637919240201964,0.7500783219124875,0.49656454088223223
CG18259,-0.24313360452651966,0.20623642206192017,0.8978728055953975,0.020887659528842157,0.1646585438448793,0.7500783219124875,0.533329857489812
GstE3,0.3996609449386599,0.13421761989593461,-0.4607849121093752,0.021168810005062006,0.0985413143354353,0.7500783219124875,0.5124475544051386
lncRNA:CR45409,0.00948530435562148,0.0044179558753967285,0.48367941379547097,0.021191746728122837,0.9496184498158341,0.7500783219124875,0.9801284388911307
Cerk,0.22064793109893838,-0.12584960460662886,-0.1490557193756108,0.021216131424570798,0.0034152388997778092,0.7500783219124875,0.4021116302373975
sn,0.5090832710266121,0.09934425354003773,0.3532190322875972,0.02121895815147019,0.10728163142547625,0.7500783219124875,0.5175015440474027
CG32425,0.30149459838867226,-0.18679523468017578,-0.26129388809204146,0.021330165844842125,0.006289052414443154,0.7500783219124875,0.4340707659221785
rdgA,0.04767179489135807,0.027605533599852627,0.3395023345947257,0.02136894287770884,0.5826446070827779,0.7500783219124875,0.7886226858533191
