names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
Mrgn1,-1.3507513,-0.20942122,0.17677512760538527,0.5656896903077031,0.08348602302090674
Ctu1,-1.35135,-0.41483185,0.1765833583933487,0.5652244105715671,0.03185341789992953
TBC1d7,-1.3532557,-0.38540095,0.17597392979838522,0.5638659911441949,0.029786234437397228
CG12213,-1.3554761,-0.15105379,0.1752659132408284,0.5618927450006463,0.17467700258397933
Ntmt,-1.360004,-0.40772805,0.17382865652644175,0.5578719047922059,0.029175475687103596
PhLP2,-1.3601089,-0.15184502,0.17379548467889305,0.5578719047922059,0.17758985200845667
Wdr37,-1.3602014,-0.26203504,0.17376620408781696,0.5578719047922059,0.06685459243598778
Pdss2,-1.36245,-0.22966652,0.17305592151265548,0.5559774979751602,0.08409678177120038
CG30010,-1.3634558,-0.3397256,0.1727389316049479,0.5551054145353836,0.04040404040404041
slv,-1.3635986,-0.31973937,0.17269392228471492,0.5551054145353836,0.043551797040169135
Tdrd3,-1.3648971,-0.32147634,0.17228537118184195,0.5542028741114662,0.04406859290580221
Sec5,-1.3664848,-0.5077173,0.17178684210289474,0.5530665130460074,0.028094902513507165
Dark,-1.3668431,-0.23438479,0.17167447856188822,0.5528507844625774,0.05933756166314306
Nsf2,-1.3670868,-0.2645904,0.17159810278101184,0.552823216116695,0.06356589147286822
Rtf1,-1.3712838,-0.18101305,0.17028650321622163,0.549397085151542,0.11839323467230443
Rh7,-1.3714721,-0.2637791,0.17022781209027527,0.5493531378258844,0.06887479445618981
CG6254,-1.3714734,-0.2578416,0.17022742937182422,0.5493531378258844,0.05933756166314306
CG17002,-1.3747622,-0.36759463,0.16920520184882493,0.5469218258645789,0.04035705896171012
Datp,-1.3768985,-0.3471934,0.1685436262413097,0.5449279204921283,0.03547098895936105
eIF6,-1.3818412,-0.54735386,0.16702045550956812,0.5402898970823052,0.02057787174066244
CG17726,-1.3821094,-0.61019653,0.1669380948285064,0.5401668271475085,0.017946910970166784
CG31145,-1.3821414,-0.11815452,0.16692828902586143,0.5401668271475085,0.17181113460183228
Sec10,-1.3830312,-0.28471175,0.16665528340701086,0.5396979480326909,0.044115574348132486
CG12056,-1.3833057,-0.28905144,0.1665711754568746,0.5396959217554079,0.052337326755931404
CG14210,-1.3851935,-0.42819166,0.1659933275279445,0.5381097524569456,0.033027953958186515
Fam114A,-1.385908,-0.26876837,0.1657749915006942,0.537687964715796,0.059572468874794456
CG32109,-1.3865813,-0.25303927,0.16556949040971713,0.5371643648134261,0.07446558609349307
SF1,-1.38801,-0.24944445,0.1651339982539487,0.5358941173368958,0.08724453840732911
asRNA:CR45520,-1.3886997,-0.48302734,0.16492411246582916,0.5353555277885464,0.03143058491895701
CaBP1,-1.3887128,-0.27389908,0.16492012608268536,0.5353555277885464,0.059008691566831105
Sf3a1,-1.3898736,-0.35791817,0.16456724528073596,0.5346242411319004,0.04035705896171012
CG12177,-1.3928938,-0.256831,0.16365192131170936,0.5317923937265864,0.06135776368334508
thoc7,-1.3944389,-0.18607996,0.1631851339628485,0.5305584416839585,0.13046746535118628
Nubp2,-1.3949368,-0.40687177,0.16303490720177727,0.5302114418042858,0.034296452901104064
CG8833,-1.400323,-0.30951783,0.16141662174897187,0.5256498002934059,0.04435048155978388
Nle,-1.400373,-0.52762294,0.16140166840908854,0.5256498002934059,0.025135071646699553
Fem-1,-1.4013451,-0.18946487,0.16111089931754974,0.524934710446836,0.09819121447028424
CG15525,-1.403789,-0.45036176,0.16038168255049523,0.5231180970318401,0.0351421188630491
Glo1,-1.4047444,-0.32123145,0.1600972976373809,0.5224701367876936,0.032605120977214
CG1407,-1.4069676,-0.30002767,0.15943699667832956,0.5205940403193569,0.05712943387361992
Ppat-Dpck,-1.4087555,-0.58893716,0.15890747905865732,0.519143195455903,0.021047686163965233
Naa15-16,-1.4088447,-0.39917496,0.1588810744913549,0.519143195455903,0.03697439511393
NTPase,-1.4092067,-0.27886778,0.15877403679216984,0.519124660531051,0.06459948320413436
Cdk9,-1.4092621,-0.39731458,0.15875769534245343,0.519124660531051,0.032840028188865396
Josd,-1.4114504,-0.42074502,0.1581118381721499,0.5176404977018196,0.026168663377965702
CG30094,-1.4149808,-0.24782893,0.15707413138789036,0.5152251311859515,0.07493540051679587
nSMase,-1.4153857,-0.31436655,0.15695541666583046,0.5149743132543224,0.04669955367629786
Ccdc58,-1.4190782,-0.31704494,0.15587619534188968,0.511708845952678,0.04994127319708715
CG16865,-1.4192859,-0.41061762,0.15581568145074562,0.5116479906258454,0.03533004463237022
CkIIalpha,-1.4197847,-0.09009707,0.15567037774362225,0.5113086053131263,0.3066948555320648
CG1888,-1.4204583,-0.35738298,0.1554742974971279,0.5112155954120561,0.04077989194268264
Hrb98DE,-1.4213064,-0.083871335,0.15522770568081365,0.5105424998768044,0.3444679351656096
CtsF,-1.4308327,-0.1480294,0.15247817098946104,0.5025842147621797,0.15607235142118864
CG6179,-1.431361,-0.40178496,0.152326793099645,0.5022210660242286,0.03998120742306789
dgt1,-1.4325907,-0.3986902,0.15197484258058785,0.5011962543871172,0.039934225980737606
Bub3,-1.4328319,-0.2868156,0.15190588467865493,0.5011044190387347,0.06901573878318064
Tspo,-1.4345322,-0.2561489,0.15142045990953487,0.4997736219434933,0.07723749119097956
CG14340,-1.4362565,-0.5527068,0.15092934511037007,0.4985576660027915,0.026215644820295984
Su(fu),-1.4380178,-0.5009861,0.15042898797118057,0.49703955933334776,0.028611698379140238
Pyroxd1,-1.4387324,-0.26176876,0.1502263442913592,0.496504585294842,0.054686398872445384
l(3)04053,-1.4430056,-0.3733152,0.1490188885893952,0.4929148529216114,0.04843786704251821
asRNA:CR45874,-1.4433647,-0.5022631,0.14891774753723305,0.4928477938450539,0.03274606530420484
geminin,-1.4446338,-0.3253219,0.14856077148091634,0.4919335081719341,0.04186046511627907
Yif1,-1.4454365,-0.35909072,0.14833533524062925,0.49132048946957335,0.03547098895936105
qkr58E-3,-1.4480659,-0.11129241,0.14759863147945962,0.48901324248522243,0.2716466995536763
CG3149,-1.4505548,-0.33606288,0.14690386078327458,0.4872411317244446,0.0525722339675828
jet,-1.4517776,-0.30510166,0.14656345132296197,0.4862443952573717,0.053417899929527835
CG9577,-1.4531425,-0.727301,0.1461841962829033,0.48525031821685954,0.014517265680056377
CG10979,-1.4582515,-0.27628353,0.14477124303916258,0.4816093562784806,0.05844491425886775
Arp5,-1.4598674,-0.37178174,0.14432652900314794,0.48026100519229326,0.03763213530655391
Trs33,-1.4602785,-0.40603068,0.14421354551849386,0.4800160858342222,0.03565891472868217
Vti1a,-1.4609787,-0.19812338,0.1440212695827051,0.4795070349477172,0.11839323467230443
CG1529,-1.4627572,-1.4946758,0.14353381720651873,0.4780146715656439,0.0046041813483673946
CG5339,-1.4632854,-0.3289906,0.14338927340508312,0.47766380255112273,0.047357293868921777
PNUTS,-1.4641057,-0.052866228,0.14316505966919346,0.4770472696303442,0.44857881136950906
Ccz1,-1.4647634,-0.4432672,0.1429854800894777,0.4765791678454044,0.02973925299506695
Gnpnat,-1.4655943,-0.3766514,0.14275884873899297,0.4760841606784091,0.04383368569415081
Ptp61F,-1.4720862,-0.24165434,0.14099761274731648,0.4707258016370969,0.08856001879257694
OXA1L,-1.4729469,-0.42819172,0.1407653445012519,0.4703449552229125,0.038430819826168666
CG10674,-1.4744556,-0.21965435,0.14035897710327827,0.46936504030503673,0.0817477096546864
Vps20,-1.4750121,-0.23695143,0.14020929924597506,0.4692296462146248,0.08451961475217289
Nmt,-1.4754409,-0.5089812,0.1400940682778897,0.46899384736039484,0.025322997416020673
CG33506,-1.4754626,-0.35155708,0.1400882371296229,0.46899384736039484,0.043551797040169135
Hsp110,-1.4760461,-0.1409252,0.13993152624904528,0.46870716500401566,0.183697439511393
GABA-B-R1,-1.47906,-0.02620747,0.13912427496092616,0.466387730335184,0.5403805496828753
rogdi,-1.4820682,-0.23715076,0.13832213953806902,0.46420940496407576,0.0927413671599718
Taf6,-1.4835322,-0.31358403,0.13793306414037673,0.46366964114921455,0.04980032887009631
Spase22-23,-1.484273,-0.22344525,0.13773650823931505,0.46326443127180217,0.09955367629786234
spag,-1.4865118,-0.40379888,0.13714380660911202,0.46139824972632254,0.03641061780596664
CG7011,-1.4867296,-0.36910233,0.13708623533176884,0.46135774767928517,0.04143763213530655
Vps37B,-1.487165,-0.34838635,0.1369712568347088,0.46119962694979705,0.040498003288700964
CG12935,-1.4890908,-0.40720165,0.13646345330399076,0.45981135711620863,0.03434343434343434
CG7601,-1.4943255,-0.45154092,0.1350905581425645,0.4557483568225072,0.035377026074700495
Rpi,-1.4957302,-0.46351165,0.1347239980790892,0.454763448514544,0.02926943857176415
