names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group
wcy,-1.410286,-0.05850027,0.1584552772904999,0.5304617893144475,0.2204741105127009
CG2076,-1.4120686,-0.14136747,0.15792976744242038,0.5288477844383687,0.08316017132437131
PIG-T,-1.413487,-0.11284071,0.15751260326423333,0.5275958013706348,0.10381239133200458
CG5793,-1.4136312,-0.48292735,0.15747020963399427,0.5275958013706348,0.022899792205589246
l(2)k01209,-1.4136808,-0.31695306,0.1574556353440687,0.5275958013706348,0.03214452313303083
CG10254,-1.4145064,-0.121892326,0.15721325137156034,0.5270752739510546,0.08710402442644502
CG14671,-1.415017,-0.16076346,0.1570635151380335,0.5269604145382577,0.06445867435647343
mRpL39,-1.4185324,-0.22515817,0.15603540150410236,0.5240880432442833,0.05377210466053178
Ublcp1,-1.4195026,-0.22411135,0.15575252467753312,0.5234263918650265,0.048131970654340356
CG7049,-1.4197268,-0.33613473,0.15568721586497652,0.5233512063370653,0.036258004325516305
CSN8,-1.4231248,-0.1985822,0.15469997696656046,0.5204631573959165,0.05525635045163479
CG34150,-1.4234205,-0.12558101,0.1546142647018463,0.5203184076341261,0.10466053178406344
sp3,-1.4271405,-0.1194986,0.1535394089900556,0.5169867006021514,0.09706967473813663
ksh,-1.4273616,-0.15970695,0.15347567923531308,0.5169867006021514,0.07997964462915058
beat-IIb,-1.427698,-0.14216925,0.1533788136356778,0.516874304507956,0.12938382596157924
AP-1-2beta,-1.4282509,-0.09294907,0.1532196536955749,0.5164807408449564,0.14744921759043297
drk,-1.4295738,-0.098715425,0.1528393787871952,0.5153414074791486,0.13353971417666766
CG13605,-1.4306082,-0.32716012,0.1525425615858026,0.5144829228470802,0.030151393070692506
CG12929,-1.4314777,-0.3157193,0.15229336171157612,0.5137846072245782,0.038929646749501716
Phgdh,-1.4351835,-0.25572953,0.1512348051271035,0.5104959954844266,0.05059157796531106
Es2,-1.435274,-0.42587245,0.15120902004574108,0.5104959954844266,0.02548662058436877
Fatp1,-1.4360948,-0.14312084,0.15097538096077437,0.5099027205682679,0.0704380645434884
dUTPase,-1.438583,-0.34052607,0.15026870570475903,0.5076566668057948,0.03163563886179551
TBPH,-1.4389704,-0.08420882,0.1501588981953972,0.5074263404778754,0.14163945549382978
Ide,-1.4390004,-0.14022632,0.15015042098245823,0.5074263404778754,0.08269369407573894
Ppat-Dpck,-1.4392693,-0.47331583,0.15007424975142447,0.5074216449986444,0.020991476188456808
Glo1,-1.4393405,-0.26032794,0.15005408540336335,0.5074216449986444,0.03252618633645732
CG5382,-1.4402305,-0.33534753,0.14980220536848932,0.5069236760789884,0.032356558246045546
CkIIalpha,-1.4405233,-0.05208402,0.14971942344767913,0.5069236760789884,0.29786692676307197
Gs2,-1.4424263,-0.13822486,0.14918213801191768,0.5053866259664438,0.10974937449641661
sll,-1.442757,-0.4422243,0.14908894492060498,0.5052113287843353,0.022348500911750988
Zip99C,-1.4445885,-0.19997461,0.14857350474207975,0.5037447703202254,0.0570374454009584
CG1827,-1.4449911,-0.38699543,0.14846038861318067,0.5035013012815969,0.022942199228192187
Naa15-16,-1.4452577,-0.3169518,0.14838551066265748,0.5033874170518041,0.036809295619354566
CG43707,-1.4470685,-0.08042624,0.14787776293616603,0.5022240324404925,0.16148594207200712
Shmt,-1.4479713,-0.5724388,0.1476250759376874,0.5015055882398193,0.01624188965692719
CG5902,-1.4490552,-0.1675808,0.14732216039069587,0.500895345328366,0.05635893303931131
Use1,-1.4518082,-0.332893,0.14655494188258833,0.49842583331664875,0.030533056274118994
Mgstl,-1.4555376,-0.29885048,0.14552050372001998,0.4951840926419106,0.0381239133200458
p120ctn,-1.4556656,-0.03651269,0.14548509594856354,0.4951840926419106,0.4576989949535643
atms,-1.4574653,-0.20414698,0.14498799010029742,0.4936476567967948,0.05881854035028201
GCS1,-1.4578974,-0.17085034,0.14486882424257763,0.49351763518523717,0.062550358339341
CG2211,-1.4591128,-0.5166302,0.1445340790729112,0.4926526537527166,0.019549637419956745
CG7878,-1.4591135,-0.16407715,0.14453387062894107,0.4926526537527166,0.0576311437173996
Smu1,-1.4599054,-0.49069333,0.14431606846121056,0.49218482329985885,0.020779441075442093
Tmem126,-1.460147,-0.54169154,0.1442496633952248,0.49218482329985885,0.0192103812391332
Ror,-1.4612204,-0.30094954,0.1439549747399335,0.4913657762825677,0.037233365845383996
Rbbp5,-1.4633019,-0.44355652,0.14338479843252133,0.48996840709111367,0.02353589754463339
CG9705,-1.4644036,-0.11164374,0.14308370949660276,0.4890766503236374,0.08727365251685679
Oxt,-1.4661548,-0.3135025,0.14260611246172541,0.4878912917326056,0.03256859335906026
rux,-1.4664528,-0.21433401,0.14252494794824194,0.4878507695987422,0.046859759976252066
CG3163,-1.4687521,-0.22438934,0.1419000279317383,0.48612125926361954,0.04431533862007549
Cyp9c1,-1.4704871,-0.6279158,0.14142987633466744,0.48478311660384177,0.01518171409185361
Hmg-2,-1.4714665,-0.34569186,0.1411650022381924,0.48414749923503864,0.029684915822060134
CG7601,-1.4762468,-0.3330232,0.13987764804951552,0.48040818598916446,0.03549467791866333
Ets97D,-1.4784472,-0.51771945,0.13928811407076855,0.4785182701264369,0.01933760230694203
Evi5,-1.4797876,-0.04058864,0.13892995442480574,0.47742238919761976,0.41202663161019465
CG8366,-1.4798057,-0.45596477,0.1389251015302324,0.47742238919761976,0.02268775709257453
Tace,-1.4798349,-0.15060599,0.13891731695120277,0.47742238919761976,0.09855392052923964
Psc,-1.4799443,-0.13521846,0.13888810250174657,0.47742238919761976,0.08477163818328315
bru1,-1.4814332,-0.1364982,0.13849119508226884,0.47645192685796633,0.08841864212713625
Atg4a,-1.4818876,-0.27019086,0.13837020706468037,0.4761700886254628,0.044612187778296085
Taf5,-1.4833362,-0.23096924,0.13798510123365132,0.47497893220473764,0.042407022602943045
CG14805,-1.4847834,-0.2620935,0.13760122346471695,0.47405916133731907,0.042364615580340104
Stip1,-1.4855837,-0.30153057,0.1373892942263065,0.47346285194358206,0.034943386624825074
Datp,-1.4884971,-0.2907456,0.13661982931806166,0.47094431548581833,0.034900979602222125
rumpel,-1.4894444,-0.5799921,0.13637039331606712,0.4702174608570134,0.01810779865145668
SelG,-1.493526,-0.17613699,0.1352995735562816,0.466657187911012,0.08604384886137144
GlcAT-I,-1.493955,-0.24213164,0.13518737531260155,0.4664397550099304,0.04406089648445782
geminin,-1.4964236,-0.26316202,0.1345433094307742,0.4644430469135391,0.04160128917348713
CG12502,-1.4966727,-0.121279456,0.13447842225012654,0.46435056340135766,0.11598320681904924
colt,-1.4971508,-0.3309611,0.13435404067996032,0.4640525366528865,0.037233365845383996
Cep104,-1.4988827,-0.13553901,0.13390407503542734,0.46262947012665073,0.08880030533056274
Ccz1,-1.5008622,-0.36525628,0.1333911869619702,0.4611188819850977,0.02964250879945719
CG2924,-1.500882,-0.049800005,0.13338609222253953,0.4611188819850977,0.3014291166617192
Ssl1,-1.5009952,-0.38106585,0.133356800393107,0.4611188819850977,0.027606971714515923
CG9945,-1.5011724,-0.20892772,0.13331096230648634,0.4611188819850977,0.0445273737330902
Atu,-1.5038285,-0.2767728,0.13262553615682568,0.4591231639351173,0.03663966752894279
Pdzd8,-1.5048325,-0.15011878,0.13236714862310836,0.45861943563589197,0.07866502692845935
CG42359,-1.509848,-0.556104,0.13108221570450612,0.45455508598071837,0.019931300623383233
Tsp3A,-1.5103222,-0.28970367,0.1309612396699761,0.4542648122758505,0.03897205377210466
ProRS-m,-1.5103631,-0.62044656,0.13095080809570822,0.4542648122758505,0.015054493024044782
RhoBTB,-1.51999,-0.13623825,0.12851349714274313,0.44666410512486343,0.08485645222848903
CG16812,-1.5234739,-0.17064673,0.1276401876022967,0.4440086320446331,0.07459395275857682
Mgat1,-1.5239174,-0.1893625,0.12752935039252997,0.44374971508265704,0.054789873203002416
CG6937,-1.52397,-0.41473383,0.12751619877055367,0.44374971508265704,0.022899792205589246
CG12945,-1.5251667,-0.14633586,0.12721749679916275,0.4429174717180791,0.07141342606335609
CG2909,-1.5265741,-0.34361118,0.12686693528051812,0.441986532309384,0.0292608455960307
Ssrp,-1.5301281,-0.44159365,0.1259850104470182,0.43912819340540604,0.025953097833001145
SLIRP2,-1.5307088,-0.38702458,0.1258413913046032,0.4387530659644761,0.030236207115898393
SMC6,-1.5318843,-0.22729157,0.12555098360584574,0.43786579089317706,0.04215258046732539
Sec8,-1.5337416,-0.19380687,0.1250932340316995,0.4363942271357714,0.055595606632458335
CG17141,-1.5339775,-0.38905922,0.1250351751737444,0.4363165617500059,0.028921589415207158
CG8389,-1.5362246,-0.39734215,0.12448331687791434,0.43476422619624583,0.026716424239854118
PolZ2,-1.5378644,-0.39543796,0.12408176230358248,0.43348598472868066,0.028709554302192443
Su(fu),-1.5384556,-0.40253612,0.1239372467481116,0.4333537293782938,0.02811585598575124
Ets65A,-1.5406841,-0.16080609,0.12339369329131311,0.4318247853941474,0.09011492303125397
pn,-1.5414343,-0.26099664,0.12321111141607452,0.43130966026724077,0.039735380178957634
TBC1D23,-1.5426126,-0.23670691,0.12292480724501822,0.4305547343418181,0.04749586531529621
CG5646,-1.543464,-0.28165492,0.12271824824388877,0.4299547938616729,0.040710741698825326
CG31550,-1.5460575,-0.11431094,0.12209068601033526,0.427879060316267,0.10644162673338704
eIF2D,-1.5461972,-0.47994313,0.12205694158890812,0.427879060316267,0.023027013273398074
mRpS18B,-1.546785,-0.24648307,0.12191509364177695,0.42750951565006307,0.04961621644544337
Nprl2,-1.5482216,-0.43089163,0.12156896765477994,0.4264184594947087,0.025274585471354055
CG10898,-1.5482275,-0.35878798,0.12156750922197662,0.4264184594947087,0.03125397565836903
betaggt-I,-1.5519137,-0.3978573,0.12068285924554724,0.423798147895124,0.0283702981213689
Mettl1,-1.5541861,-0.45389688,0.12014002373340096,0.4225005046989107,0.02616513294601586
Cyp12b2,-1.5573617,-0.37410915,0.11938461623119022,0.4199651045431393,0.03006657902548662
CG18809,-1.5614642,-0.18815993,0.11841427289390162,0.4172742331031416,0.06560366396675289
EMC2B,-1.5616531,-0.21286486,0.11836972135265791,0.41723786395822654,0.0606844493448115
or,-1.5619819,-0.2736367,0.11829225620619142,0.4170854240373929,0.03897205377210466
CG11007,-1.5633919,-0.24869584,0.11796044591065194,0.41621436681130336,0.054238581909164155
Adi1,-1.5635226,-0.37893125,0.11792973498291258,0.41621436681130336,0.03591874814469276
Lint-O,-1.5667527,-0.44898227,0.1171725001042349,0.41397553732478815,0.02548662058436877
Nsun6,-1.5690417,-0.38996768,0.11663820724151235,0.4122073377984326,0.02921843857342776
Pink1,-1.5696372,-0.121011555,0.11649955565505947,0.4118367412643619,0.0932954497264747
corto,-1.5715255,-0.049058087,0.11606064316923875,0.4106187254122179,0.4089309189601798
CG14015,-1.5715289,-0.11414458,0.11605985208504806,0.4106187254122179,0.1329036088376235
Cerk,-1.5740588,-0.22372723,0.11547385969014887,0.4089223927260966,0.04618124761460498
CG12129,-1.5744636,-0.29116088,0.11538029967499394,0.4087098148034005,0.04431533862007549
Ns3,-1.5752597,-0.5057408,0.11519650425532212,0.40817738092096545,0.023027013273398074
CG12375,-1.5754093,-0.17043735,0.11516199182040393,0.4081737476879626,0.0781137356346211
Rift,-1.575535,-0.26010206,0.11513299019105956,0.4081737476879626,0.04473940884610492
CG8778,-1.5762342,-0.26780066,0.11497183889958347,0.40773690554175823,0.04359441923582545
Set1,-1.5802268,-0.055814307,0.1140549455227317,0.40472073681996407,0.3040159450404987
CG10903,-1.5814865,-0.4226457,0.11376686346665087,0.40405136911276446,0.02714049446588355
MED8,-1.5835259,-0.24390607,0.11330165604172387,0.40263378585789283,0.04791993554132564
CG7766,-1.5837308,-0.11014,0.1132550022904551,0.4025853668469983,0.1186124422204317
CG8861,-1.5851476,-0.056810997,0.11293280695618253,0.40155717152535264,0.3197065434035876
CG13850,-1.5869393,-0.3335031,0.11252638232062886,0.40034561415824443,0.03799669225223697
Hs2st,-1.5871526,-0.35862958,0.11247809371795567,0.40029065235858735,0.03685170264195751
firl,-1.5879332,-0.5019582,0.11230146077020066,0.39989556100729645,0.023154234341206902
dgt1,-1.5883838,-0.294068,0.11219957438729855,0.3996495067816429,0.03897205377210466
CG7656,-1.5887039,-0.17836554,0.11212727076326133,0.39950871187763587,0.09075102837029812
DCP1,-1.589473,-0.20413086,0.11195363567029895,0.3990066857266883,0.06683346762223824
Ctu1,-1.5910394,-0.4087594,0.11160069482404056,0.39786512699918997,0.03061787031932488
RluA-2,-1.5911024,-0.3432925,0.11158654774947838,0.39786512699918997,0.03613078325770747
Prp5,-1.5935031,-0.1872123,0.11104737496696132,0.39624017958790736,0.05665578219753191
bug,-1.5939003,-0.3691651,0.11095834941969279,0.39603845419520806,0.03562189898647216
Ns2,-1.594481,-0.18589988,0.11082834956710381,0.3958062563356075,0.05334803443450235
Psa,-1.5953782,-0.17928267,0.11062769267357903,0.39520543552117665,0.06136296170645859
cyp33,-1.5964345,-0.273213,0.11039182915061002,0.39447845368419393,0.04800474958653153
CG7849,-1.5998362,-0.32549018,0.10963492720315123,0.3920035575474363,0.034052839150163265
CG9240,-1.600371,-0.16167034,0.10951631373025425,0.39189193717276183,0.08591662779356261
ZC3H3,-1.6008546,-0.23959097,0.10940912816246728,0.3916557601093432,0.05190619566600229
Rbpn-5,-1.6010739,-0.2106709,0.10936055687289835,0.3915968941609159,0.05500190831601713
Ubi-p5E,-1.6012208,-0.049775235,0.10932801777790621,0.3915954183646485,0.38781222170391416
Cth,-1.6032587,-0.52724355,0.10887753629612953,0.39031755052161354,0.024850515245324625
CG31278,-1.6054834,-0.6284003,0.10838745979277038,0.38879774791467864,0.01696280904117722
CG7518,-1.6103868,-0.10248648,0.10731343681565005,0.3852852669649362,0.13710190407531486
Pym,-1.6116763,-0.27895087,0.10703237846883452,0.3843894110655934,0.03918408888511937
AspRS,-1.6132276,-0.28401333,0.10669505614207583,0.38363010009314524,0.044612187778296085
Snx21,-1.6138829,-0.35934508,0.10655283690402922,0.3833449023090945,0.03697892370976634
Alg3,-1.6182114,-0.6618206,0.1056170575010304,0.38049411502761854,0.017259658199397822
witty,-1.6191442,-0.3215872,0.1054162493480005,0.37992864083464756,0.050761206055722825
ppl,-1.6202004,-0.19313358,0.10518922831733643,0.37922256845903984,0.06263517238454688
JTBR,-1.6206186,-0.25864658,0.1050994713954666,0.37901108190513094,0.05534116449684068
CG4025,-1.6207178,-0.38392186,0.1050781793143175,0.37901108190513094,0.03574912005428099
beat-Vb,-1.6238123,-0.1353778,0.10441585945040553,0.3769919759600098,0.08434756795725372
beat-Vc,-1.6240134,-0.16024627,0.10437293297378107,0.3769919759600098,0.09011492303125397
ppan,-1.6241037,-0.5298402,0.10435369740761712,0.3769919759600098,0.019252788261736143
CG32100,-1.6242241,-0.41622052,0.10432800049938848,0.3769919759600098,0.030236207115898393
mRpL51,-1.6254424,-0.24977714,0.10406832403636382,0.37651789898463595,0.050633984987914
CG33695,-1.6271857,-0.34041685,0.1036976628467123,0.375288245973449,0.03837835545566346
bdg,-1.6275622,-0.3302128,0.10361775791075421,0.3752218809192463,0.036300411348119246
CG1552,-1.6289665,-0.20110868,0.10332011363202996,0.37447780703562683,0.0652220007633264
CG3651,-1.6292028,-0.17003617,0.1032700915102437,0.3744078362338967,0.07162546117637081
gammaTub23C,-1.6310794,-0.23899944,0.10287356375692903,0.3730811867400202,0.04876807599338451
SrpRbeta,-1.6345565,-0.16947447,0.10214204829238083,0.3706488319844686,0.06475552351469403
CG10802,-1.6350386,-0.2337003,0.10204094694870075,0.37039222821849715,0.05025232178448751
CG18731,-1.6352792,-0.22637191,0.1019905451896935,0.3703195577352321,0.06734235189347355
TMEM216,-1.6359589,-0.24341722,0.10184817809826793,0.3699128256376007,0.05177897459819346
CG10576,-1.6361101,-0.14773913,0.10181655365544284,0.36990818852643603,0.08676476824562147
CG3792,-1.6393899,-0.22745736,0.10113209266269513,0.36764064344336145,0.06462830244688521
CG11964,-1.6394993,-0.40708733,0.10110931430666728,0.36764064344336145,0.031890080997413174
CG7668,-1.6412096,-0.25878295,0.1007539035814652,0.3664844317381317,0.05135490437216403
Arfrp1,-1.6446875,-0.28454274,0.10003426908856443,0.36419286317816957,0.04762308638310504
vari,-1.6497345,-0.18873538,0.09899726052000721,0.36074069012806215,0.056952631355752514
Pgm2a,-1.6501689,-0.30670282,0.09890840530272475,0.36052468667311965,0.04202535939951656
Nsun2,-1.6503015,-0.54060197,0.0988813043595104,0.36052468667311965,0.01976167253297146
Spase22-23,-1.6524242,-0.14948118,0.09844810913611338,0.3590616404129521,0.09766337305457784
CG9215,-1.653023,-0.5471484,0.09832619236135313,0.3588317241594411,0.02200924473092744
regucalcin,-1.6533744,-0.3562284,0.09825468701867411,0.35867816114723533,0.03748780798100165
CG12926,-1.6546522,-0.6325761,0.09799505957181033,0.35783756174978915,0.021669988550103898
Rbm13,-1.6572219,-0.45094982,0.09747461696580033,0.3560437836967756,0.0262075399686188
Nkap,-1.6587951,-0.25640908,0.09715707677317754,0.35520324198808073,0.04745345829269327
Membrin,-1.6592053,-0.4078477,0.09707442611932812,0.35500755474602175,0.02841270514397184
CaBP1,-1.660354,-0.24237897,0.09684325765846576,0.3544812215012129,0.057334294559179
CG1074,-1.6619583,-0.31703916,0.09652113629250031,0.353620718445833,0.040583520631016494
CG5446,-1.6629987,-0.11771614,0.09631270263837229,0.35302680641965617,0.1271786607862262
CG10324,-1.6656153,-0.3370547,0.09579006143349596,0.3512590429641643,0.0417709172638989
nes,-1.6658925,-0.26709855,0.09573482151600454,0.3512590429641643,0.04749586531529621
CG11180,-1.6660513,-0.3689304,0.0957032134244923,0.3512575936257563,0.03167804588439846
eIF3b,-1.6665215,-0.1029283,0.09560956979041442,0.35101959222149437,0.14359017853356515
Bem46,-1.6668776,-0.4305214,0.09553874497259145,0.3508652493133224,0.028243077053560068
Hmgs,-1.667787,-0.28982317,0.09535803098873871,0.3504127343146627,0.044697001823501975
indra,-1.667938,-0.24553575,0.09532802634535675,0.35040811614099926,0.0411772189474577
CG17574,-1.6684743,-0.3507903,0.09522160472778257,0.3501225158452313,0.036809295619354566
CG10947,-1.6708175,-0.22526893,0.0947577271746502,0.34862720692176613,0.05750392264959077
CG9346,-1.6713883,-0.18742901,0.09464501277780188,0.348422851328489,0.07726559518256224
CG5938,-1.6730399,-0.10294531,0.09431944187123475,0.3474341725501603,0.16148594207200712
Mulk,-1.6753069,-0.4395665,0.09387401900034266,0.3460789268027321,0.03197489504261906
Arpc3A,-1.6755028,-0.15838063,0.09383562790619412,0.3460703384413314,0.08561977863534201
CG8435,-1.6756562,-0.5736276,0.09380556244121295,0.3460641648292811,0.02018574275900089
Snx16,-1.6759337,-0.62614316,0.09375116730705994,0.3460641648292811,0.018362240787074338
Herp,-1.6771021,-0.24269027,0.09352251005044307,0.3454381439408638,0.05330562741189941
Tmf,-1.6838518,-0.25563854,0.09221030493008411,0.3412117203378249,0.04753827233789916
CG33969,-1.6873623,-0.26593137,0.09153371220104818,0.3389138572352905,0.04842881981256096
Sec10,-1.688436,-0.28375277,0.09132756944021708,0.33825334059763174,0.042449429625545994
SP1029,-1.6885436,-0.36401492,0.09130693938955572,0.33825334059763174,0.04317034900979602
Spt-I,-1.6904743,-0.119446166,0.0909372522577682,0.3371150145285695,0.10576311437173996
Miro,-1.6953133,-0.18610922,0.09001600134144344,0.33420805371637347,0.08214240278190069
MED11,-1.6971188,-0.35269874,0.08967421982033971,0.3330405439945523,0.04126203299266359
Tango1,-1.6976981,-0.12598169,0.08956474454680352,0.3327353463215447,0.1125058309656079
CG1637,-1.6998842,-0.14081277,0.0891527121668766,0.33140665099178374,0.09779059412238666
Josd,-1.7003424,-0.4739681,0.08906653059415344,0.33118729146190856,0.024723294177515797
Mettl14,-1.701143,-0.66729504,0.08891612319395133,0.33093087804918253,0.015224121114456554
JMJD6,-1.7018074,-0.42773446,0.088791484561733,0.3305679307644971,0.032356558246045546
Mtap,-1.7041517,-0.41782013,0.08835275002809927,0.3291355959940409,0.027055680420677665
GXIVsPLA2,-1.7104708,-0.28339046,0.08717885086387142,0.32506213855086485,0.05402654679614944
Afg3l2,-1.7109101,-0.18371335,0.0870977074799465,0.32495682781544777,0.07756244434078283
CG1578,-1.7117623,-0.06519336,0.08694049108643667,0.3244695792567595,0.20474110512700902
Non1,-1.7139691,-0.10406661,0.0865344002319757,0.32315190086628426,0.19354565115983208
Fgop2,-1.7140728,-0.28648418,0.08651534260284963,0.32315190086628426,0.049022518129002164
Teh4,-1.7148156,-0.36646828,0.08637904731713325,0.3228685089691926,0.03244137229125143
CG12935,-1.7164577,-0.35825866,0.08607829815153328,0.3218430601745519,0.03311988465289852
su(f),-1.7193959,-0.18987183,0.08554230700510536,0.3200353530034467,0.06509477969551758
Spn43Ab,-1.7201375,-0.431446,0.08540745829054054,0.31962895581928114,0.03244137229125143
Polr3I,-1.7230257,-0.3423178,0.08488388800802857,0.3180601632123763,0.039820194224163524
CG10803,-1.7240846,-0.12675363,0.08469257756487768,0.31753855058083486,0.12302277257113778
CG12253,-1.7243505,-0.33361906,0.08464459950676757,0.3174563148886123,0.04427293159747254
Fem-1,-1.7249374,-0.13714507,0.08453874291912579,0.31725453738953946,0.09550061490182775
CG4199,-1.7262217,-0.23021854,0.08430752950106923,0.31667934578999474,0.05661337517492897
CG5516,-1.7270019,-0.2438763,0.08416731961493501,0.31625014142615376,0.04970103049064925
CG34229,-1.7270257,-0.35517356,0.08416303461864205,0.31625014142615376,0.04007463635978118
CG10257,-1.7282506,-0.41642272,0.08394330853505498,0.31560301904188315,0.03252618633645732
CG9471,-1.7291913,-0.2946805,0.08377485485757939,0.31526140965082905,0.050633984987914
cv-2,-1.7318258,-0.4151158,0.08330458632441329,0.3135885122632099,0.028751961324795385
Jasper,-1.7321571,-0.17089984,0.08324558263169382,0.3134632087419573,0.08400831177643017
vito,-1.7346678,-0.38908315,0.0827996696825801,0.31207333758842576,0.033713582969339725
DENR,-1.7347147,-0.1368863,0.08279134705447895,0.31207333758842576,0.09346507781688648
Alg10,-1.7364659,-0.56826866,0.08248147728339376,0.3111627132798782,0.024002374793265766
mbf1,-1.7371515,-0.08902489,0.08236043943678022,0.31080228987458636,0.177218947457699
Wdr37,-1.737584,-0.24226573,0.08228414603307639,0.31061054691767365,0.06454348840167932
qkr58E-1,-1.7377555,-0.10147985,0.08225389841587832,0.31059255507780076,0.16479368983503667
Dop1R2,-1.7433312,-0.1412745,0.08127578203523311,0.30708943187459903,0.11750985963275519
Cep97,-1.7439493,-0.17311725,0.08116793710907466,0.30677704974341424,0.09015733005385691
CG4452,-1.7461481,-0.17880449,0.08078520954313688,0.30551998731656704,0.07056528561129723
Prosalpha5,-1.7462114,-0.121820495,0.08077422273537442,0.30551998731656704,0.0880793859463127
Vps26,-1.7469379,-0.13288236,0.08064812588899212,0.30519093649826917,0.08320257834697425
CD98hc,-1.7492492,-0.099273905,0.0802479540257275,0.30395969907383236,0.1506297442856537
CG11563,-1.7499267,-0.35639653,0.08013095606938458,0.303610887015769,0.03532504982825156
spt4,-1.7528043,-0.19203256,0.07963560149949671,0.3018278441160962,0.06861456257156186
GIIIspla2,-1.754128,-0.2777576,0.07940858097925,0.301061024434239,0.05271192909545821
acj6,-1.7544037,-0.15344544,0.07936135944048317,0.3009756099004509,0.11085195708409312
Xpac,-1.7544423,-0.22501129,0.07935474505998284,0.3009756099004509,0.058733726305076124
CG16865,-1.7555016,-0.3679815,0.07917354298441198,0.300450285005292,0.03345914083372206
tant,-1.7555232,-0.25936598,0.07916985377304953,0.300450285005292,0.04982825155845808
CG4409,-1.7563026,-0.3189453,0.07903674744859035,0.30021156579958486,0.048513633857766844
CG8010,-1.7566446,-0.4090574,0.07897840113821472,0.30008345744192616,0.028497519189177728
CG10214,-1.7599081,-0.20730887,0.07842338418537889,0.29825355065072806,0.06742716593867945
Hgsnat,-1.7608644,-0.24791211,0.07826135282991946,0.2978231750371178,0.0542809889317671
CG8892,-1.7609701,-0.32404605,0.07824346589840485,0.2978231750371178,0.03990500826936941
mRpL13,-1.7614242,-0.16259949,0.07816663484743194,0.29774159754854623,0.10699291802722531
wuho,-1.7622244,-0.18141122,0.07803138483714578,0.29731933409814626,0.06242313727153217
Pde6,-1.7634621,-0.049228698,0.07782258026641803,0.2967092370557927,0.45061702217887284
CG9344,-1.7643253,-0.28034833,0.07767723602589628,0.2962477565455725,0.05470505915779653
Sap-r,-1.7668344,-0.07813063,0.07725597881885835,0.2948256499132951,0.14426869089521224
Rpn6,-1.7673638,-0.15304612,0.07716732387625715,0.29457955237322214,0.09168398286756287
CG10616,-1.7698835,-0.22999147,0.07674655557541171,0.2930650895703927,0.061320554683855645
mav,-1.770586,-0.26528594,0.07662957032335226,0.29271006978105313,0.04961621644544337
Torsin,-1.7722467,-0.23640272,0.0763536090502536,0.2917473795340254,0.06093889148042916
Slu7,-1.7739389,-0.276462,0.07607325851725522,0.29076730889520974,0.04562995632076672
Idh,-1.775842,-0.20384866,0.07575896215338612,0.2897477218975913,0.07650226877570926
f-cup,-1.7772032,-0.29362595,0.07553482047040418,0.28898114460569885,0.04931936728722276
Sas10,-1.7842191,-0.29350105,0.07438806923676111,0.2848621350697082,0.04359441923582545
Bin1,-1.7844203,-0.28115436,0.0743554096943353,0.2848265520943598,0.05224545184682584
Ost48,-1.7868134,-0.22805886,0.07396765362387496,0.28369783826979605,0.061320554683855645
Sec13,-1.7869895,-0.14776126,0.07393918500514463,0.28367791187526215,0.11021585174504898
PrBP,-1.7875845,-0.10961221,0.07384307017355575,0.2833983571616723,0.1286629065773292
Sry-delta,-1.7882427,-0.37470603,0.07373685720755055,0.2830798590560106,0.035833934099486875
CG3149,-1.7911184,-0.29506475,0.07327429644615815,0.28157011329830445,0.05054917094270811
nkd,-1.792035,-0.07959005,0.07312737136679968,0.2810941436738951,0.23887875832237818
U2A,-1.7937312,-0.5086101,0.07285607445548956,0.28022805034331405,0.027182901488486493
LysRS,-1.79564,-0.33043072,0.07255178275600933,0.2792338743331221,0.044188117552266655
Moe,-1.7963649,-0.07856866,0.07243649727202298,0.2788782265472799,0.21453712734828886
kri,-1.7986294,-0.16364768,0.072077331346605,0.2777586442566451,0.08913956151138629
Alr,-1.8031529,-0.3287671,0.07136420742206673,0.27546546334145533,0.03685170264195751
CG32243,-1.8050492,-0.26021266,0.07106698651647028,0.274559587527498,0.05631652601670837
CG42673,-1.805748,-0.17382288,0.07095772153031218,0.27422437150696743,0.0887578983079598
CG4645,-1.8067664,-0.23809817,0.07079871970129153,0.2736966680745457,0.05898816844069378
CG5555,-1.8124458,-0.23303665,0.0699173491068221,0.27047229599016803,0.04690216699885501
PH4alphaEFB,-1.8155471,-0.16627051,0.06943986551912858,0.26886992401926885,0.07425469657775327
CG14043,-1.8164387,-0.29972354,0.06930310524275744,0.26851098213730784,0.04537551418514906
Cdc2rk,-1.8166046,-0.4389077,0.06927768319371416,0.2684978316210435,0.030575463296721936
TyrRS-m,-1.8182316,-0.48131397,0.06902874391073234,0.26761811689819226,0.025104957380942285
CG9578,-1.8183115,-0.36968923,0.06901653610208328,0.26761811689819226,0.03392561808235444
cni,-1.8195624,-0.122983225,0.06882566581063132,0.2670856544303678,0.14931512658496246
scf,-1.8269538,-0.20405886,0.06770672973782381,0.263162413512224,0.08099741317162122
Sgip1,-1.8274976,-0.12761845,0.06762499219755866,0.2629787741455006,0.10779865145668123
Got1,-1.8296522,-0.14798646,0.06730197014855846,0.2619232803770048,0.12247148127729952
CG32022,-1.8313136,-0.29207587,0.06705374387279722,0.2610405889701455,0.045121072049531405
CG33331,-1.8337848,-0.57834876,0.06668593926071278,0.259691665702501,0.02213646579873627
